budget,corr_dim_pub,density_kl,dim,diverged,epochs,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,kaplan_yorke_dim,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,pts_per_period,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
3000,1.605056083622306,0.015281906642351803,3,False,200,0.016828102990984917,0.21589140594005585,1.4807114601135254,1.2438491582870483,1.2823963165283203,1.2798919677734375,1.2523452043533325,0.00033091268152929843,2.0430103150081735,0.40591521049520063,0.06674463806172584,3012,8000,0.021274732130852302,20,1000,2,0.04805449090075351,1.3993320266386797,0.2799161415607329,Dadras,False,0.40046782837035505,6.0,13.79
10000,1.605056083622306,0.018071925910237003,3,False,200,0.01051284372806549,0.1624722182750702,1.3528777360916138,1.2210030555725098,1.2362042665481567,1.240191102027893,1.248146891593933,0.00016782806956325657,2.0430103150081735,0.40591521049520063,0.06674463806172584,9987,8000,0.013300058016992264,20,1000,0,0.04074575326096136,1.4058490318802301,0.27320894160878684,Dadras,False,1.201403485111065,18.0,15.88
10000,1.605056083622306,0.0226458091783857,3,False,200,0.011212002485990524,0.17899486422538757,1.361850619316101,1.320415735244751,1.215514898300171,1.31271231174469,1.3645646572113037,0.00016633272601757198,2.0430103150081735,0.40591521049520063,0.06674463806172584,9987,8000,0.014136927632801043,20,1000,1,0.042988394199694115,1.3962511178502006,0.2805574699999818,Dadras,False,0.9344249328641618,14.0,15.95
10000,1.605056083622306,0.012126185362027073,3,False,200,0.009413094259798527,0.1393508017063141,1.4072046279907227,1.1812249422073364,1.2204079627990723,1.280786156654358,1.3396202325820923,0.0001475878804922104,2.0430103150081735,0.40591521049520063,0.06674463806172584,9987,8000,0.01190225110274181,20,1000,2,0.047444058534417355,1.3918227414317963,0.27037727149870755,Dadras,False,0.8009356567407101,12.0,15.66
32000,1.605056083622306,0.012663745778429441,3,False,200,0.006648010108619928,0.08686944842338562,1.4419982433319092,1.2651458978652954,1.2422727346420288,1.1037968397140503,1.1105082035064697,6.784974421316292e-05,2.0430103150081735,0.40591521049520063,0.06674463806172584,32028,8000,0.008421106096530085,20,1000,0,0.03420774930129328,1.3824654478695257,0.28510399578892437,Dadras,False,0.8009356567407101,12.0,22.65
32000,1.605056083622306,0.023139056855264167,3,False,200,0.006838127505034208,0.2774617671966553,1.4176669120788574,1.23435378074646,1.6457841396331787,1.1914116144180298,1.1734044551849365,6.384174176491798e-05,2.0430103150081735,0.40591521049520063,0.06674463806172584,32028,8000,0.008651568085161378,20,1000,1,0.02772039430607685,1.3834445212457294,0.27199885987492095,Dadras,False,0.40046782837035505,6.0,22.66
32000,1.605056083622306,0.016087907075651855,3,False,200,0.004624468274414539,0.08480746299028397,1.3905057907104492,1.3162463903427124,1.3191980123519897,1.0924605131149292,1.2473845481872559,5.864247026329394e-05,2.0430103150081735,0.40591521049520063,0.06674463806172584,32028,8000,0.0058423756823242695,20,1000,2,0.03376693561027186,1.392411946379871,0.27825898374495656,Dadras,False,0.40046782837035505,6.0,24.21
100000,1.605056083622306,0.012565059533764633,3,False,200,0.005257643759250641,0.06507977843284607,1.307822585105896,1.327246069908142,1.2632850408554077,1.1417810916900635,1.1939712762832642,3.366267233650433e-05,2.0430103150081735,0.40591521049520063,0.06674463806172584,99843,8000,0.006671277802942828,20,1000,0,0.022653222893575575,1.3851815578574087,0.27492645340548644,Dadras,False,1.0011695709258877,15.0,36.46
100000,1.605056083622306,0.01726209882196257,3,False,200,0.005170690361410379,0.05500181019306183,1.5156574249267578,1.209228754043579,1.417232871055603,1.142579436302185,1.2366353273391724,3.105086868163198e-05,2.0430103150081735,0.40591521049520063,0.06674463806172584,99843,8000,0.0065482829688872915,20,1000,1,0.030240018008783152,1.396284619304825,0.2783717991296746,Dadras,False,0.8009356567407101,12.0,37.09
100000,1.605056083622306,0.01865070415654459,3,False,200,0.004936345387250185,0.05651955306529999,1.448758840560913,1.1887192726135254,1.5046852827072144,1.021361231803894,1.2998074293136597,2.998518379899906e-05,2.0430103150081735,0.40591521049520063,0.06674463806172584,99843,8000,0.006249083538476349,20,1000,2,0.04139339223993055,1.3768213761338453,0.28064724077518627,Dadras,False,0.9344249328641618,14.0,38.63
